,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,mamluk
0,1,0,328.0,0,0,0,0,0
1,2,656,978.5,0,0,0,0,0
2,3,1301,1625.5,0,0,0,0,0
3,4,1950,2284.5,0,0,0,0,0
4,5,2619,2973.0,0,0,0,0,0
5,6,3327,3667.0,0,0,0,0,0
6,7,4007,4366.5,0,0,0,0,0
7,8,4726,5081.5,0,0,0,0,0
8,9,5437,5780.5,0,0,0,0,0
9,10,6124,6476.0,0,0,0,0,0
10,11,6828,7161.0,0,0,0,0,0
11,12,7494,7815.0,0,0,0,0,0
12,13,8136,8474.5,0,0,0,0,0
13,14,8813,9145.5,0,0,0,0,0
14,15,9478,9813.5,0,0,0,0,0
15,16,10149,10503.0,0,0,0,0,0
16,17,10857,11223.5,0,0,0,0,0
17,18,11590,11939.5,0,0,0,0,0
18,19,12289,12643.0,0,0,0,0,0
19,20,12997,13329.5,0,0,0,0,0
20,21,13662,14008.0,0,0,0,0,0
21,22,14354,14681.5,0,0,0,0,0
22,23,15009,15325.5,0,0,0,0,0
23,24,15642,15968.0,0,0,0,0,0
24,25,16294,16635.0,0,0,0,0,0
25,26,16976,17318.0,0,0,0,0,0
26,27,17660,18004.5,0,0,0,0,0
27,28,18349,18688.0,0,0,0,0,0
28,29,19027,19374.5,0,0,0,0,0
29,30,19722,20053.0,0,0,0,0,0
30,31,20384,20725.0,0,0,0,0,0
31,32,21066,21392.0,0,0,0,0,0
32,33,21718,22096.5,0,0,0,0,0
33,34,22475,22801.5,0,0,0,0,0
34,35,23128,23447.5,0,0,0,0,0
35,36,23767,24098.5,0,0,0,0,0
36,37,24430,24770.5,0,0,0,0,0
37,38,25111,25444.5,0,0,0,0,0
38,39,25778,26138.5,0,0,0,0,0
39,40,26499,26842.5,0,0,0,0,0
40,41,27186,27534.0,0,0,0,0,0
41,42,27882,28230.0,0,0,0,0,0
42,43,28578,28911.5,0,0,0,0,0
43,44,29245,29595.5,0,0,0,0,0
44,45,29946,30296.5,0,0,0,0,0
45,46,30647,30992.0,0,0,0,0,0
46,47,31337,31668.5,0,0,0,0,0
47,48,32000,32343.5,0,0,0,0,0
48,49,32687,33030.5,0,0,0,0,0
49,50,33374,33725.5,0,0,0,0,0
50,51,34077,34432.5,0,0,0,0,0
51,52,34788,35153.5,0,0,0,0,0
52,53,35519,35859.0,0,0,0,0,0
53,54,36199,36540.5,0,0,0,0,0
54,55,36882,37234.0,0,0,0,0,0
55,56,37586,38006.0,0,0,0,0,0
56,57,38426,38777.5,0,0,0,0,0
57,58,39129,39500.0,0,0,0,0,0
58,59,39871,40208.5,0,0,0,0,0
59,60,40546,40912.0,0,0,0,0,0
60,61,41278,41634.0,0,0,0,0,0
61,62,41990,42356.0,0,0,0,0,0
62,63,42722,43077.0,0,0,0,0,0
63,64,43432,43792.0,0,0,0,0,0
64,65,44152,44522.5,0,0,0,0,0
65,66,44893,45269.5,0,0,0,0,0
66,67,45646,46008.5,0,0,0,0,0
67,68,46371,46739.0,0,0,0,0,0
68,69,47107,47464.5,0,0,0,0,0
69,70,47822,48183.0,0,0,0,0,0
70,71,48544,48919.0,0,0,0,0,0
71,72,49294,49660.5,0,0,0,0,0
72,73,50027,50386.5,0,0,0,0,0
73,74,50746,51098.5,0,0,0,0,0
74,75,51451,51830.0,0,0,0,0,0
75,76,52209,52573.0,0,0,0,0,0
76,77,52937,53320.0,0,0,0,0,0
77,78,53703,54076.0,0,0,0,0,0
78,79,54449,54797.5,0,0,0,0,0
79,80,55146,55520.5,0,0,0,0,0
80,81,55895,56270.5,0,0,0,0,0
81,82,56646,57021.5,0,0,0,0,0
82,83,57397,57769.0,0,0,0,0,0
83,84,58141,58509.5,0,0,0,0,0
84,85,58878,59227.0,0,0,0,0,0
85,86,59576,59940.5,0,0,0,0,0
86,87,60305,60673.0,0,0,0,0,0
87,88,61041,61407.0,0,0,0,0,0
88,89,61773,62122.5,0,0,0,0,0
89,90,62472,62820.5,0,0,0,0,0
90,91,63169,63529.0,0,0,0,0,0
91,92,63889,64248.0,0,0,0,0,0
92,93,64607,64957.0,0,0,0,0,0
93,94,65307,65682.0,0,0,0,0,0
94,95,66057,66420.5,0,0,0,0,0
95,96,66784,67133.5,0,0,0,0,0
96,97,67483,67848.0,0,0,0,0,0
97,98,68213,68553.0,0,0,0,0,0
98,99,68893,69277.5,0,0,0,0,0
99,100,69662,70024.0,0,0,0,0,0
100,101,70386,70750.5,0,0,0,0,0
101,102,71115,71477.0,0,0,0,0,0
102,103,71839,72226.5,0,0,0,0,0
103,104,72614,72966.5,0,0,0,0,0
104,105,73319,73686.5,0,0,0,0,0
105,106,74054,74426.0,0,0,0,0,0
106,107,74798,75179.0,0,0,0,0,0
107,108,75560,75932.5,0,0,0,0,0
108,109,76305,76667.5,0,0,0,0,0
109,110,77030,77400.0,0,0,0,0,0
110,111,77770,78112.0,0,0,0,0,0
111,112,78454,78817.0,0,0,0,0,0
112,113,79180,79557.5,0,0,0,0,0
113,114,79935,80319.5,0,0,0,0,0
114,115,80704,81061.0,0,0,0,0,0
115,116,81418,81799.0,0,0,0,0,0
116,117,82180,82536.5,0,0,0,0,0
117,118,82893,83252.0,0,0,0,0,0
118,119,83611,83960.0,0,0,0,0,0
119,120,84309,84678.0,0,0,0,0,0
120,121,85047,85401.5,0,0,0,0,0
121,122,85756,86115.0,0,0,0,0,0
122,123,86474,86830.0,0,0,0,0,0
123,124,87186,87556.0,0,0,0,0,0
124,125,87926,88275.0,0,0,0,0,0
125,126,88624,88989.5,0,0,0,0,0
126,127,89355,89701.0,0,0,0,0,0
127,128,90047,90400.5,0,0,0,0,0
128,129,90754,91101.0,0,0,0,0,0
129,130,91448,91811.0,0,0,0,0,0
130,131,92174,92541.5,0,0,0,0,0
131,132,92909,93271.0,0,0,0,0,0
132,133,93633,93984.0,0,0,0,0,0
133,134,94335,94691.0,0,0,0,0,0
134,135,95047,95407.5,0,0,0,0,0
135,136,95768,96132.0,0,0,0,0,0
136,137,96496,96859.5,0,0,0,0,0
137,138,97223,97571.0,0,0,0,0,0
138,139,97919,98263.5,0,0,0,0,0
139,140,98608,99009.5,0,0,0,0,0
140,141,99411,99813.5,0,0,0,0,0
141,142,100216,100540.5,0,0,0,0,0
142,143,100865,101177.5,0,0,0,0,0
143,144,101490,101837.5,0,0,0,0,0
144,145,102185,102647.5,0,0,0,0,0
145,146,103110,103501.5,0,0,0,0,0
146,147,103893,104284.5,0,0,0,0,0
147,148,104676,105068.0,0,0,0,0,0
148,149,105460,105854.5,0,0,0,0,0
149,150,106249,106727.0,0,0,0,0,0
150,151,107205,107530.5,0,0,0,0,0
151,152,107856,107856.5,0,0,0,0,0
